text,label
@Desolationway  Chance to send you my best w/e wishes! Olé!  My 2b in touch!,1
Breaks pretty much over already. Just a normal weekend,0
ITS NOT PENNY'S BOAT! Charlie! Nooo!!! &lt;/3,0
i am mad about you,2
"Ppl are going crazy now-a-days, killing babies, kidnapping, human trafficking.",0
im furious,3
Jess felt faintly indignant at the remark .,3
wonderful today,1
im dreading,4
"@ari_ariii I don't wanna go to school, :( goodnight love &lt;3",0
He puts a smile on my face. He's my God. Psalm 42:5.,1
"Doisneau is a small , bird-like man with mischievous eyes and a gleeful laugh .",1
Black Friday at the mall is some big High School reunion. #getmeoutofhere,1
All these romantic christmas songs don't really help me get my mind off of shit.,1
im cheerful,1
"@laubsbgiirl10 the same here but dont worry, our time is coming",0
Ecoute la future BOMBE MUSICALE INTERNATIONALE 2012... LOURD !!!!!!!!!!!  #Proud,5
Meeting best friend at the airport (boyfriend) who I had missed terribly.,1
tearful today,0
Having a car accident.,4
so wonderful,1
i am great,1
My Gma Never Says Ginger Ale She Just Says Ale -__-,1
It happened when I lost two very intimate friends in a car accident.,0
"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",4
Personal Finance makes me want to kill every adorable thing that has ever lived,3
Phone calls from friends is instant entertainment.,1
False Evidence Appearing Real,4
omg wild,5
so astounded,5
@ItsMsMurder Akon comes with changeable bar colors. Look in the box !!!,5
Can't wait for the CHRISTMAS party hastagquestionmark @DanielPolj,1
"mom got me organic, gluten-free, vegan chips and they're actually amazing #healthybinge",5
@KourtneyKardash @KimKardashian I missed  I was so exhausted from  that I fell asleep! :'(,0
@TheBodyShopUK is giving at Christmas time and not expecting one back,1
Missed out on seeing Fiona Apple in LA tomorrow...again...,0
I am sorry for that . We will improve the dishes next time .,0
And here come the tears...  I wish my life was a chick flick.,0
mau searching birthday cake buat simon aaahhh cake,5
I am pretty sure that I am in trouble .,0
My friend misunderstood me.,3
"library, finals, work..that is what my upcoming week will consist of.",1
i really am crazy about you,2
"My newer, slightly-preferred non-Starbucks coffee shop in WestCo closed.",0
"To misquote you : he is itinerant because he is miserable . """,0
A woman worth sum is most definitely worth sum #Effort,3
mad this,3
a 2 hour #depressed bus journey :'(,1
"I want to make you feel happy, i want to make you feel alive",1
Some things can ruin your day real quick,5
@taylorswift13 That's super cute. I have always wanted bangs but my hair is too curly.,0
completely irritated,3
"Well . It's not all my fault , Anna ...",0
@TheDylanHolland another one of your goodies came in the mail the other day!  #teenhoot :),5
@BubbaStratton stay strong and keep your head on a swivel. Don't let her yell,5
It's a christmas miracle - NBA will soon be back!,1
Be truly glad. There is wonderful ahead! I Peter 1:6 #turnbacktogod #jesustweeters,1
i loathe you,3
i am gloomy,0
"I could not meet my love, after having waited for a month, due to illness.",0
Thats enough holiday cheer for one day.... Off to CCD now,1
TWITTER DOESN'T WORK  ON MY PC SO CAN OLNY USE IT A LITTLE. Please dontunfollow!,0
Ver capítulos de Boston Legal  :) que sea la última temporada :(,0
@JillScott12 love it! the ultimate adult weapon!haha!,4
3 and a half hours on a bus full of germans,1
heartbroken as always,0
couldnt be better,1
I've just been a little depressed lately .,0
very afraid,4
I 'm delighted that you were pleased with the response .,1
Their cheerfulness and delight at still being alive only made Charlie feel more guilty .,1
feeling dreading,4
really fantastic,1
Someone spread rumours about me.,3
hurt right now,0
I am just about to go off. Thank God I have batting practice tomorrow.,3
very delighted,1
far too long to expect us fans to wait - a whole year?      #depressed #bullimiamoment,0
@AileanBeaton :O you ruined it! You didn't put a gap between 7 and 0!,0
im cheerful,1
"No , she 's not vexed .",3
livid this,3
Jim could nonetheless tell by his anxious face that something was wrong .,4
Think of someone you havent spoken to and reach out by some form of  #smile,1
I can see you 're pleased with yourself `,1
Wow that was totally a job interview. #IhopeIdidntblowit,5
Wheeler 's fine face flushed with annoyance and he laughed .,3
"December 1st, people. The countdown to Santa's reign of terror begins. #homeinvasion",4
Saw some young people fighting for seats on a bus.,3
i am terrified,4
really incredible,5
i cant believe,5
I feel my world is ending today,0
"well , last night I had a big argument with Ann .",0
This sickness and her silent treatment blew the winds out of my confession sails,0
So many amazing concert tickets go on sale this Friday...,0
@JackieKuspa stalking a squirrel he has no idea I'm about to catch him #newmemberofourgroup,5
"Hahahaa, awkward moment tonight.",5
i admire you,2
"When my sister died, she was only sixteen when she was put to rest.",0
"There's only two men I when it comes to a battle, God &amp; my shadow",4
Being sexually assulted on a bus and noone helped (people only laughed).,3
I cleaned the new house for 3 hours today and moving tomorrow.,1
broken as always,0
Confined to my apartment til AbeGabe is born.,1
There was a nervous laugh at this topical sally provided by the Zola trial .,4
I'm afraid that's the best we can do .,0
"well iowa sucks at basketball agian but on the bright side, 25 days tell christmas?",5
im panicked,4
Id Love To Punch You In The Face,3
The awkward moment when you wake up with a snake wraped around your hair...,3
Just got sick....ewww and I was kinda looking forward to basketball damn flu :(,0
Finished Christmas Shopping!! Yippee! :) Now it's time 2 shop for family gifts!! :D,5
Well the night might actually turn out better than i thought it would,5
He ’ s got laid off again . I do feel sorry for him .,0
Fuquay parade!! time to perform some happines!! :),1
I was stuck between 15th and 16th floors in the elevator .,4
Rise &amp; Shine -- just got that wake up call from @kiaabaybehh,1
completely annoyed,3
Good luck . I'm sure you will do a good job .,1
My Aunt Stay Drinking Wine,1
feeling spooked,4
"been looking forward to getting home, then remembering I have cleaning to do for 2hrs",1
i angry it,3
this is amazing,5
that really sad moment when you realize its not your birthday anymore...,0
Kirk Franklin ---&gt; Hosanna,1
Ima buy my boyfriend a present lol,5
actually glad,1
i am horrified,4
Going to the exam not well prepared.,4
I'm sorry . I forget all about it .,0
ITS COLD AND I GET TO WALK HOME  #SOHAPPY,1
Black Friday shopping for the first time ever! Good thing I'm not clastraphobic!,1
feeling mad,3
really? mcdonalds cafe machine isnt working..no peppermint hot chocolate):,0
management = emotional repression,3
Driving to chapel hill.,1
Rain in state college? #notreally,5
My hair came in good today,5
@Louis_Tomlinson would you like a huge cake with Harry inside for your birthday,5
Credits at the beginning of a movie are really annoying!,0
We ’ re doomed !,3
i enraged this,3
Today it's all about gambling regulation. #sarcasm,1
Lmaooo @ this lady getting cheesed cause the man is crying.,0
Being insulted in public.,3
all you ppl that eat octopus should be ashamed of yourselves.,3
They aimed for higher status jobs and felt humiliated when they were unemployed .,0
i am blue,0
And would be back right in time for 4th block. -.-,1
When I accepted Jesus Christ as my personal saviour.,1
@PSmileyT Don't beat them down too bad! Lol,0
When I met my new girlfriend with another man in the street.,3
@SoVeryAwkward that awkward moment when you realize you DONT love your life.,0
"` You must n't be downcast , "" said Lydia .",0
Each present or sorrow seems the chief.,1
On my birthday when several good friends came to visit me.,1
completely bitter,3
really wild,5
omg incredible,5
A woman I know is slowly dying from cancer. Observing this process makes me sad.,0
Moving. Good bye old house. Hello new house. #happiness,0
"Jeremy Clarkson has slowly gone down in my eyes, his latest shame is too far!",3
awesome today,1
im furious,3
"basketball games all day for the lil brothers,",1
"I would pretend to care, but even that is too hard.",5
"I miss my Friend, Father, my protector. I need you God.   and from above.",1
very worried,4
This tea fucking sucks. Where the fuck is my coffee cup? #caffeinewithdrawl,3
I ’ m a little nervous . I ’ Ve never flown before .,4
I love the movie underdog! Theres no need to underdog is #here!,4
"@goldenblades91 @BerticusMaximus it is exciting. except, yerno, I haven't finished my essay or my translation.",4
Full night of homework ahead of me,1
Ugh. Can't believe it's bac to school work,0
got about 4 hours of sleep last night.. now we are out of coffee. :(,0
"@MzBrendaL a Terrific Thanksgiving to you hon!   #love #peace and,,,,,#music! ;) Have a great one.",1
You told me psychology can help people to be happier.,1
"First day working at Aeropostale. Yeah, I know it's Black Friday. #ImDeadMeat",1
She gave him a startled glance .,5
Guess who is running late again?',5
diamonds are a fucking terrible thing and they AREN'T VALUABLE. FUCK.,3
@Lil_RoXaNe Va pas te butter sur la route t'es censé me pecho en 2012,4
Celebrate Life  this is your one chance Give the  of    &amp; #TY,1
My brand new machete needs sharpening after my first shave with it.,0
vu qu'on y retourne plus par la suite.,4
i care for her,2
@justinbieber nocticed a girl the first day she got a twitter! :(,0
i really treasure you,2
i feel hurt,0
Northern downpour played right after trade mistakes &lt;/3,0
Breaking dawn was actually so good,5
i feel gloomy,0
The moment when he stares another person down and you're the reason.,1
completely whoa,5
@BIENduetz Wat een super leuk idee! Mag ik je idee stelen voor mijn zusje?,5
When I got a letter from home.,1
christmas party with the family,1
so insane,5
Picking Sarah up from school,5
just feel great,1
"Sometimes when I don't have an outlet for my imagination, it attacks me.   #Introspection #Introversion",4
"Ahh friday tomorrow, 6 days left till the holidays",1
My beard went from spectacular to hobo-esque in 3 days,0
furious right now,3
